x@CMN_123.fofxy_3;x@CMN_456.fofxy_3;x@CMN_789.fofxy_3;x@M1_CC.fofxy_3;x@M2_CC.fofxy_3;x@M3_CC.fofxy_3;x@M4_CC.fofxy_3;x@M5_CC.fofxy_3;x@M6_CC.fofxy_3;x@M7_CC.fofxy_3;x@M8_CC.fofxy_3;x@M9_CC.fofxy_3;temp@M1_TOP.dynamic_pn_chamber_th_2;temp@M1_P2.dynamic_pn_chamber_th_2;temp@M1_P3.dynamic_pn_chamber_th_2;temp@M1_P4.dynamic_pn_chamber_th_2;temp@M1_P5.dynamic_pn_chamber_th_2;temp@M1_P6.dynamic_pn_chamber_th_2;temp@M1_P7.dynamic_pn_chamber_th_2;temp@M1_BOTTOM.dynamic_pn_chamber_th_1;temp@M2_TOP.dynamic_pn_chamber_th_2;temp@M2_P2.dynamic_pn_chamber_th_2;temp@M2_P3.dynamic_pn_chamber_th_2;temp@M2_P4.dynamic_pn_chamber_th_2;temp@M2_P5.dynamic_pn_chamber_th_2;temp@M2_P6.dynamic_pn_chamber_th_2;temp@M2_P7.dynamic_pn_chamber_th_2;temp@M2_BOTTOM.dynamic_pn_chamber_th_5;temp@M3_TOP.dynamic_pn_chamber_th_2;temp@M3_P2.dynamic_pn_chamber_th_2;temp@M3_P3.dynamic_pn_chamber_th_2;temp@M3_P4.dynamic_pn_chamber_th_2;temp@M3_P5.dynamic_pn_chamber_th_2;temp@M3_P6.dynamic_pn_chamber_th_2;temp@M3_P7.dynamic_pn_chamber_th_2;temp@M3_BOTTOM.dynamic_pn_chamber_th_1;temp@M4_TOP.dynamic_pn_chamber_th_2;temp@M4_P2.dynamic_pn_chamber_th_2;temp@M4_P3.dynamic_pn_chamber_th_2;temp@M4_P4.dynamic_pn_chamber_th_2;temp@M4_P5.dynamic_pn_chamber_th_2;temp@M4_P6.dynamic_pn_chamber_th_2;temp@M4_P7.dynamic_pn_chamber_th_2;temp@M4_BOTTOM.dynamic_pn_chamber_th_5;temp@M5_TOP.dynamic_pn_chamber_th_2;temp@M5_P2.dynamic_pn_chamber_th_2;temp@M5_P3.dynamic_pn_chamber_th_2;temp@M5_P4.dynamic_pn_chamber_th_2;temp@M5_P5.dynamic_pn_chamber_th_2;temp@M5_P6.dynamic_pn_chamber_th_2;temp@M5_P7.dynamic_pn_chamber_th_2;temp@M5_BOTTOM.dynamic_pn_chamber_th_1;temp@M6_TOP.dynamic_pn_chamber_th_2;temp@M6_P2.dynamic_pn_chamber_th_2;temp@M6_P3.dynamic_pn_chamber_th_2;temp@M6_P4.dynamic_pn_chamber_th_2;temp@M6_P5.dynamic_pn_chamber_th_2;temp@M6_P6.dynamic_pn_chamber_th_2;temp@M6_P7.dynamic_pn_chamber_th_2;temp@M6_BOTTOM.dynamic_pn_chamber_th_5;temp@M7_TOP.dynamic_pn_chamber_th_2;temp@M7_P2.dynamic_pn_chamber_th_2;temp@M7_P3.dynamic_pn_chamber_th_2;temp@M7_P4.dynamic_pn_chamber_th_2;temp@M7_P5.dynamic_pn_chamber_th_2;temp@M7_P6.dynamic_pn_chamber_th_2;temp@M7_P7.dynamic_pn_chamber_th_2;temp@M7_BOTTOM.dynamic_pn_chamber_th_1;temp@M8_TOP.dynamic_pn_chamber_th_2;temp@M8_P2.dynamic_pn_chamber_th_2;temp@M8_P3.dynamic_pn_chamber_th_2;temp@M8_P4.dynamic_pn_chamber_th_2;temp@M8_P5.dynamic_pn_chamber_th_2;temp@M8_P6.dynamic_pn_chamber_th_2;temp@M8_P7.dynamic_pn_chamber_th_2;temp@M8_BOTTOM.dynamic_pn_chamber_th_1;temp@M0_TOP.dynamic_pn_chamber_th;temp@M0_P2.dynamic_pn_chamber_th;temp@M0_P3.dynamic_pn_chamber_th;temp@M0_P4.dynamic_pn_chamber_th;temp@M0_P5.dynamic_pn_chamber_th;temp@M0_P6.dynamic_pn_chamber_th;temp@M0_P7.dynamic_pn_chamber_th;temp@M0_BOTTOM.dynamic_pn_chamber_th;temp@M9_TOP.dynamic_pn_chamber_th_2;temp@M9_P2.dynamic_pn_chamber_th_2;temp@M9_P3.dynamic_pn_chamber_th_2;temp@M9_P4.dynamic_pn_chamber_th_2;temp@M9_P5.dynamic_pn_chamber_th_2;temp@M9_P6.dynamic_pn_chamber_th_2;temp@M9_P7.dynamic_pn_chamber_th_2;temp@M9_BOTTOM.dynamic_pn_chamber_th_1
0,921;0,965;0,298;0,456;0,251;0,45;0,374;0,542;0,245;0,377;0,295;0,02;320,3404635;319,465122;320,0840824;320,2365859;319,9479905;319,0022293;316,6589899;310,0328411;326,5440871;325,9885507;326,2760096;326,3434334;326,2172526;325,8164716;324,916043;324,6682667;378,5449453;374,9052877;375,8059211;376,0462261;375,616102;374,4788398;373,3037749;361,2501048;376,6450148;375,2815417;375,3926156;375,3027386;374,3731143;373,5052612;372,9315487;364,3257616;432,3778975;431,1690286;431,1869288;431,1944526;431,2410139;431,3600844;430,50507;418,1564923;446,0563287;444,8050265;444,9239085;444,8914865;444,9157542;444,9585907;443,8970785;430,3200195;462,9534873;458,066968;459,4358105;460,0323186;459,5724428;458,0957615;455,1041213;434,2716915;360,4689463;358,1234514;359,876078;360,1233668;359,6713606;358,178041;353,7393762;349,7960293;320,0589782;316,7803144;320,0285662;319,2597926;317,5135752;315,4155618;314,2309532;314,1984165;310,8281911;310,8806738;311,1485799;310,9666053;310,6739931;310,1939554;309,0937846;305,561791
0,865;0,385;0,921;0,812;0,824;0,963;0,674;0,825;0,951;0,668;0,739;0,552;356,5184692;355,2012721;356,2866395;356,4503999;355,7194792;353,6488243;348,4475436;334,0281066;396,514474;394,0860261;394,8214661;394,9172725;394,3555279;392,8770145;389,9023731;389,7836926;526,1657246;516,6764416;518,0010766;518,0950321;516,9769281;514,3515577;511,4024803;478,4539144;480,7845853;478,9181632;478,6171762;478,275239;477,2179438;476,3160418;473,3619214;444,6907613;526,0782688;524,6488421;524,2728789;524,0925092;524,0194876;524,2169318;521,7954389;498,9397261;702,8076283;696,4945748;696,7998581;697,0232157;697,352658;697,8492223;691,1627291;646,3598671;692,317222;684,5904825;685,2092652;685,5354782;685,2057887;683,9361569;676,2597453;623,0510037;537,069605;533,8517261;536,0886929;536,4143482;535,7668272;533,1139306;522,469123;498,0736622;438,4446831;443,5840151;448,9230076;446,8432244;442,3208724;435,4472232;428,1234866;383,7770988;432,402704;433,1538047;434,0137595;433,4207574;431,7457908;428,5008888;420,1454078;394,00757
0,543;0,216;0,721;0,981;0,884;0,691;0,486;0,307;0,205;0,174;0,175;0,211;366,4905517;364,5471465;365,8746685;366,0680351;365,0991856;362,4869631;356,3413625;339,3793902;402,0784409;399,4846231;400,2972123;400,4031627;399,7868451;398,1761521;394,9520483;394,6905536;472,2270367;466,7491456;467,7706261;467,8820268;467,1678508;465,4723556;463,0565659;438,9960616;414,6672944;414,5164998;414,5537305;415,0488186;415,5392277;416,1827782;415,1706856;396,9789704;381,4790034;381,0280736;381,0401741;381,0524566;381,054507;381,0428851;380,5523109;373,2749793;422,5752405;421,8527446;421,8715368;421,8550901;421,8091132;421,7783531;420,7877047;409,5817422;429,5264665;427,9802252;428,3786382;428,5018141;428,23147;427,4810902;425,4820633;410,8087559;370,8156195;369,8676499;371,0370358;371,0979096;370,7430199;369,6558678;366,1692874;360,5942347;344,8065329;343,1184498;347,4071055;346,2958217;344,0676806;340,9975684;338,2239123;324,0600005;340,4167064;340,6774336;341,2273097;340,8721499;340,1716802;338,9736668;336,1986029;327,1459512
0,67;0,916;0,954;0,856;0,92;0,743;0,505;0,54;0,635;0,352;0,357;0,308;352,3877583;350,5884996;351,7103414;351,9212253;351,203656;349,1694057;344,2794647;330,478614;393,1501791;390,1329556;391,0623919;391,2370418;390,6439226;388,9635645;385,8317084;387,6357733;468,7892776;462,2719338;463,5388789;463,7643637;463,0594358;461,1844797;458,870337;434,2757493;430,622939;429,9338248;429,8913161;429,883352;429,3766885;428,8624308;427,128948;406,9572809;444,9297802;444,0475676;443,9052598;443,8195102;443,7706663;443,8195611;442,7019559;429,3259611;567,463222;562,8345288;563,4986545;564,020012;564,1070101;564,0816416;561,3282571;537,6368143;509,1521064;504,7495015;505,6845313;506,07718;505,6665204;504,4031773;500,9730411;474,9819816;409,9989558;407,5193224;409,5865594;409,7725419;409,2326992;407,4810541;401,8897943;392,9648616;363,6911562;360,4577106;366,5711498;365,1571288;362,1915073;358,0689629;354,4168551;337,5541992;357,4179962;357,4267084;358,2004726;357,7138488;356,7470675;355,1046421;351,3478206;338,9098474
0,372;0,787;0,325;0,351;0,474;0,712;0,896;0,973;0,998;0,802;0,763;0,761;322,6939917;322,3437061;322,8267913;322,8923963;322,5753288;321,6840586;319,288403;312,7889949;351,0765627;349,8197761;350,2466201;350,3094988;349,9787074;349,1146813;347,4043528;348,001452;457,1800966;450,6030275;451,5531164;451,6252905;450,8307292;448,9643884;447,2138785;425,3682486;478,0443008;473,888105;473,7905938;473,2415232;472,093232;471,1587711;469,8045022;449,1421188;558,6491189;556,2279462;555,9151431;555,7858197;555,8276499;556,1804824;553,2601536;525,966513;710,2103737;704,1132672;704,3466071;704,4973079;704,839299;705,3903712;698,1793532;651,3378844;716,2254532;708,1179769;708,725256;709,0576822;708,7169201;707,4177862;698,6518862;641,3811239;562,2477271;559,4764184;561,5730019;561,8355159;561,1841799;558,5986972;547,5705141;519,8029004;467,7108885;477,7692581;483,8332563;481,6560057;476,8739798;469,0358381;458,7194549;396,352266;474,0168324;475,1586379;476,2311532;475,4812533;473,1863412;468,7655075;457,6883507;423,0955218
0,418;0,919;0,017;0,437;0,581;0,671;0,65;0,73;0,697;0,617;0,65;0,815;326,7194133;326,1337615;326,7314562;326,8329114;326,4583632;325,3888979;322,6250961;315,0720736;358,4449406;356,7990449;357,3650911;357,4617446;357,0634129;356,0069323;353,9686129;355,1887751;445,5957615;439,6923293;440,7390116;440,8729264;440,1587473;438,4096803;436,5819648;415,9423705;441,8927661;439,7074602;439,6036371;439,2670643;438,2636423;437,3880241;435,965797;417,963443;498,0822423;496,9708562;496,5016655;496,3136221;496,2895729;496,5970553;494,8128676;476,1523635;623,1367418;618,4707314;618,7598622;618,8629319;619,1277941;619,5820858;615,5645794;582,7849879;632,4227538;625,4154058;626,4236101;626,8387753;626,7048279;625,8438704;620,3346469;577,1915441;527,6594071;525,4825331;526,4589408;526,7404202;526,4593127;524,9081944;517,412756;494,3408619;453,8046161;469,8555906;472,4293859;471,7884186;469,6284868;464,389705;454,4061756;389,6294453;481,5000036;482,7596624;483,4408129;482,7190526;480,660712;476,3349807;465,1905793;430,2192306
0,321;0,026;0,49;0,184;0,209;0,25;0,465;0,419;0,709;0,71;0,423;0,299;311,0032646;310,945448;311,2344434;311,2699296;311,0705521;310,5263387;309,0373494;305,1388677;323,6581902;323,2679557;323,4505281;323,4728344;323,3232592;322,9275773;322,0827098;321,927251;362,1576053;360,7439532;361,0031974;360,9908524;360,7130593;360,0914162;359,318753;351,7971915;395,5341877;393,5784437;392,9580523;392,3637325;391,8766986;391,5539067;391,2482985;380,1593185;421,1332477;421,0405777;420,6976127;420,3963732;420,337009;420,5630962;419,8718449;410,773329;629,9634802;625,6189348;625,5663226;625,6244294;626,028489;626,7866659;622,2768448;588,4661655;705,0187787;699,1260535;699,2274378;699,3819253;699,4554871;698,9117746;691,2862273;637,2227731;481,37305;479,860931;481,1193733;481,4378344;481,1650218;479,6152896;472,2290285;454,7155688;406,2606638;411,150715;413,7930462;411,9728704;408,4450326;403,4436472;399,5344561;363,0591934;393,0087143;394,0081893;394,4511573;394,1731265;393,2558654;391,3188576;385,5303527;367,5259073
0,79;0,932;0,003;0,331;0,447;0,49;0,387;0,306;0,249;0,086;0,237;0,492;314,0866432;313,498057;313,9599587;314,073228;313,8455618;313,129704;311,3373678;306,3884588;335,2089493;333,9035256;334,4323376;334,5659174;334,2999657;333,5001139;332,0188642;333,9729386;388,9969644;385,0214476;386,0284461;386,2829028;385,7840451;384,477218;383,1133732;369,4809114;375,7585924;375,051349;375,3129113;375,4551579;375,296877;375,0124309;374,4626506;365,169514;378,4053977;378,0950033;378,0133819;377,9577674;377,9332431;377,9594569;377,5193142;370,903756;411,4718031;410,0994867;410,3742876;410,5879315;410,6263492;410,5944063;409,8720292;401,7225162;391,4882548;390,7686475;390,9143406;390,9566969;390,9338896;390,8168015;389,9786842;381,2760975;386,5031632;385,4281938;386,4843216;386,5412869;386,2580782;385,3303007;382,3170825;375,2798039;365,1623241;365,336626;370,7996528;369,7663201;367,7586893;364,3118635;360,0275315;335,5346966;374,6130062;374,4286258;375,3464476;374,7792587;373,4893963;371,2954717;366,6703414;350,9869479
0,296;0,029;0,475;0,604;0,747;0,607;0,832;0,58;0,822;0,681;0,526;0,562;364,5090344;364,4019682;365,0878466;365,0000392;364,2740653;362,3195059;356,8178164;342,3006348;410,0465852;408,3559559;408,7101006;408,7016013;408,2234461;406,9810943;404,1641903;400,4871219;490,9747765;487,1680524;487,4675943;487,4094317;486,9426482;485,9031165;483,7360596;460,8084604;465,7445373;463,9550716;464,1575214;464,2920356;464,3329141;464,5644168;462,4525567;440,5122373;462,6924263;461,6957913;461,6174494;461,4689729;461,4411474;461,5014326;460,0493492;445,1903246;665,3108586;660,1490483;660,3371924;660,5484564;660,9989842;661,7190924;656,3876136;618,1019837;701,8003384;695,8506043;696,0747243;696,2931525;696,6795834;697,295291;691,1886142;639,1351185;531,9696364;531,0541845;531,8690924;532,0134471;531,4484416;529,4307563;521,2728272;497,1232493;444,0567611;463,2128346;463,6858158;462,8650515;460,721087;456,1082831;449,3473008;387,0947719;457,7362016;459,7572724;459,9476006;459,6987039;458,5997069;455,5652749;446,1040768;416,2631281
0,918;0,898;0,728;0,702;0,605;0,637;0,617;0,351;0,585;0,734;0,567;0,406;339,8678084;338,5297151;339,479966;339,6814121;339,1356547;337,5269907;333,5941277;322,5608929;363,2011081;361,5369324;362,1607645;362,2852157;361,923882;360,894264;358,8206823;359,3484383;435,5899308;430,1530702;431,2837193;431,5093849;430,8704713;429,2171017;427,3824391;407,741395;417,9716474;416,6064149;416,9701554;417,2349812;417,324115;417,2553001;416,3862445;402,025514;403,544126;403,4118199;402,947905;402,7617055;402,7212081;402,9518326;402,5966691;394,9892831;595,2083192;591,6645492;591,7706344;591,6791796;591,8950645;592,3208113;588,9044513;557,8711753;638,8919342;628,6455531;630,3560881;631,1519125;630,5186091;628,3623918;622,1129668;575,6030968;458,1418868;454,3463972;456,9848199;457,3214473;456,6395794;454,2497549;446,25438;432,7603966;385,726213;382,881896;389,6837864;388,0319047;384,4703153;379,3808252;374,6779065;354,3135943;378,675218;378,6192438;379,5221944;378,9622919;377,7558606;375,6080286;370,6238718;354,2723343
0,004;0,479;0,52;0,975;0,822;0,735;0,537;0,459;0,502;0,611;0,312;0,185;421,0989695;419,532658;419,7645534;419,4499919;418,1912295;414,6815291;405,2771975;379,9075158;436,3093995;434,4342154;434,6037714;434,5651198;434,2855553;433,3730545;430,5730441;422,9321917;503,127449;497,8115382;498,6032147;498,7640167;498,4785887;497,4970088;494,9641345;468,2640481;454,5139725;453,7354745;453,3596835;453,2629071;453,1617048;453,1869353;450,8156287;423,7924265;427,8929663;427,074033;427,0746274;427,0893161;427,1062;427,1167394;426,0965841;414,3481394;562,6987665;559,870219;559,692831;559,6599224;559,7924211;560,3975178;557,7666586;530,2542244;623,0935367;615,6852129;616,7362255;617,2037185;616,4404652;614,2547972;608,1403818;564,4421084;425,8852804;423,9642809;425,7212996;425,8754756;425,2929447;423,4177784;417,0930928;406,6897076;371,4592745;369,3231103;374,4714219;372,6228651;368,7855202;363,8689848;360,4201364;340,7631849;354,3302515;354,8314127;355,440028;355,0528096;354,2189828;352,7452516;349,0922516;337,4883069
0,547;0,315;0,721;0,278;0,345;0,477;0,412;0,469;0,573;0,478;0,477;0,472;312,4036327;311,9988155;312,3986196;312,4884567;312,2819502;311,6450537;309,9980055;305,5074643;329,8536321;328,9426864;329,3331751;329,4194302;329,2029114;328,5796539;327,358699;328,4701533;389,9847572;386,1661073;387,0376005;387,206837;386,6977155;385,4153146;384,1143435;370,8149406;388,4347505;387,1250112;387,1034893;386,8670233;386,1349433;385,4502494;384,7632354;374,0105107;424,5977767;424,2048824;423,8132078;423,6580515;423,5841519;423,7709155;423,0358538;412,8941037;566,0737851;562,4500451;562,7324709;562,8762433;563,0571516;563,3302573;560,4508818;535,2618665;564,0610492;558,2188662;559,2037277;559,629467;559,2152969;557,8515116;553,4796614;520,0294531;444,5120353;441,7779834;443,9992321;444,2225287;443,6540272;441,6807469;434,9171181;422,4793144;386,6602036;385,1919662;391,8583677;390,2998342;387,0682286;382,2153682;377,0634173;352,2100407;385,8128754;385,7957856;386,7882988;386,2175959;384,8656669;382,4864122;377,0899516;359,3539158
0,091;0,993;0,761;0,409;0,627;0,584;0,646;0,619;0,451;0,64;0,67;0,515;345,4241378;344,9535661;345,2241849;345,1156807;344,5838754;343,1731904;339,4182849;329,1830867;379,1150654;377,4751993;377,828564;377,8019806;377,432034;376,4452077;374,3408054;373,2394036;443,1349411;438,6483494;439,3597507;439,5045119;439,1398671;438,1189131;436,4483699;417,6120514;433,2254316;431,4733713;431,7559537;431,723596;431,2573375;430,7996618;429,3884708;412,3426825;461,6931585;460,2490664;460,291748;460,3317831;460,396086;460,4998786;459,1854209;443,6513653;562,4173286;559,9884739;559,6614579;559,4198221;559,6402135;560,3447453;557,6534383;528,8264991;637,5431768;629,961507;631,1177456;631,5932643;631,0846718;629,4133575;623,0689486;578,0974426;491,7640566;488,1654218;490,7966015;491,1273083;490,3940817;487,7361511;478,4397069;460,6060296;408,2212546;408,5517928;415,2042673;413,3393313;409,3782377;403,4617594;397,2852302;367,6940277;404,3502923;404,5523465;405,5513875;404,9398988;403,4094908;400,6214633;394,0509349;372,9241248
0,566;0,914;0,375;0,735;0,563;0,314;0,337;0,447;0,645;0,535;0,521;0,246;338,7077288;337,1162824;338,1115854;338,3387357;337,7940941;336,1602736;332,2729406;321,3271867;356,2502676;354,754586;355,3572793;355,4869209;355,178035;354,2570833;352,3687549;352,803566;377,7315725;375,8634748;376,3712737;376,4797991;376,250099;375,6182574;374,6739485;364,4673126;376,8963563;375,9766423;375,8180398;375,6001313;374,8218645;374,1650473;373,4651053;363,8594567;422,7264543;422,462369;421,9666727;421,7171728;421,660942;421,9141283;421,2940073;411,712978;567,004238;562,3547705;562,9686949;563,3215905;563,4998635;563,6780015;561,2662779;538,6836215;546,0369526;538,6118836;540,06746;540,732183;540,2867775;538,7064636;534,8282855;503,2292834;416,5200009;412,7494828;415,217498;415,5934229;415,0305472;412,9540294;406,2607212;397,2186232;352,2318542;348,3650728;353,5275642;352,3693161;349,8823134;346,477852;343,7880179;337,0047282;345,09486;344,8815188;345,4735567;345,0752925;344,3291027;343,0715553;340,1412927;330,2431772
0,117;0,125;0,707;0,547;0,624;0,328;0,279;0,437;0,659;0,632;0,657;0,838;366,645852;366,3440321;366,5705498;366,4403809;365,8325905;363,953896;358,6058815;344,3313812;393,3982701;392,0762596;392,293899;392,276734;392,0163121;391,2107777;389,1057124;385,3046418;410,7935636;409,2970408;409,4642532;409,5020028;409,4214943;409,1306864;408,0926785;396,0664205;393,2697559;392,6249808;392,229992;391,9028698;391,3395861;390,9340083;389,5974639;373,7059567;415,0793582;414,3004909;414,2549115;414,2567355;414,292676;414,3451038;413,5381079;404,0824533;614,101672;610,4678825;610,4959924;610,5434872;610,8648507;611,6610862;607,6217123;575,1603221;691,8896382;686,4202996;686,5953682;686,8148158;687,0278122;686,8288215;679,7189274;629,0525981;552,1427508;550,9454287;551,9443733;552,2512143;552,156013;550,8941733;542,6440893;515,7587515;473,2111161;494,6293561;496,1136948;495,8636736;494,1671238;489,0906038;478,0252539;399,5216249;505,4280812;507,7308843;508,361151;507,8692484;505,9670235;501,4033196;488,5017384;449,1416705
0,483;0,235;0,458;0,689;0,627;0,416;0,515;0,795;0,507;0,319;0,618;0,798;343,9053385;342,8034491;343,7595297;343,928441;343,3201404;341,5922481;337,3110145;325,5869709;369,7433587;368,1497375;368,7343617;368,8241805;368,429579;367,3604191;365,1458913;365,0576292;409,2726257;406,6048837;407,1479382;407,2074171;406,8406304;405,9487473;404,669943;390,8416721;427,9070761;425,0295523;424,6622595;423,8782838;422,5957944;421,5645759;420,4388035;403,2233433;500,5272125;498,6358775;498,5671296;498,5374908;498,5741594;498,7408765;496,874159;476,6131216;555,386931;552,3128995;552,4739537;552,592063;552,7501819;552,9967258;550,0749242;524,7184056;546,4393081;543,5037593;543,7968684;543,9115805;543,8237437;543,4294176;539,9048706;511,259663;502,4750183;500,4708143;502,4565088;502,6360772;502,0993441;500,0797967;492,0941198;472,1877948;438,0424345;445,3891292;452,4165048;450,7267218;446,9968186;440,3580849;431,0202843;378,6084512;454,0330886;454,362119;455,7750248;454,9873784;452,7006448;448,4655116;438,7459582;407,7818434
0,851;0,289;0,254;0,179;0,021;0,205;0,26;0,313;0,041;0,022;0,06;0,333;304,242402;303,9277311;304,197256;304,2653559;304,1553078;303,7624973;302,7711868;300,0022973;303,2685064;303,2528221;303,3063739;303,3188024;303,3034163;303,243592;303,0442561;302,4851974;329,3277705;327,8714703;328,3111998;328,4350016;328,2230085;327,6751797;327,0706735;321,9993566;339,5120185;338,4068366;338,6445445;338,6225493;338,0635312;337,4967994;337,3530666;334,3383337;368,8947057;368,1021093;368,1936863;368,2745742;368,3759319;368,4844348;368,240172;361,9762047;335,0011879;334,7893561;334,7959086;334,7948255;334,8011973;334,8145561;334,6850825;331,5616674;336,1890176;335,9635396;336,0143617;336,0222886;336,0149506;335,9841893;335,7499613;332,4397137;334,9636075;334,3938374;335,1181848;335,0621943;334,9095377;334,5383906;333,5235436;330,8577376;331,2692213;329,2997945;333,8372054;333,0772746;331,8674492;329,9238701;327,8855625;314,8190437;337,3655465;336,9125763;337,695297;337,2511172;336,4639138;335,2135508;332,7457686;324,0303937
0,118;0,336;0,096;0,768;0,644;0,477;0,646;0,593;0,651;0,512;0,742;0,67;386,7790153;385,9356737;386,3809479;386,1492261;385,1452131;382,4763303;375,414384;356,5213847;402,6781057;401,3340316;401,52788;401,494803;401,2391364;400,467134;398,3199551;393,2607827;442,9200342;439,9981861;440,3907381;440,4653444;440,257535;439,6331941;438,1011798;421,1651497;436,3910192;434,6974906;434,8178447;434,7644214;434,4642695;434,2263565;432,6428042;414,649706;456,0445507;454,5885608;454,6028836;454,6349094;454,6996156;454,7984865;453,5602398;439,0567222;603,5987251;599,5625236;599,7194404;599,7967122;600,0588303;600,6517103;597,159869;566,8848005;619,9896752;614,8413266;615,3187869;615,5173482;615,4405348;614,9364021;609,8327278;570,0473165;541,9748165;539,9335624;541,1683946;541,4586509;541,1057287;539,2111055;530,2702996;504,7436212;447,5124649;465,541862;467,0429111;466,1563472;463,6803566;458,3773532;449,8398653;391,2041064;466,0693675;467,8806859;468,2937061;467,7922361;466,1355657;462,4036658;452,1934818;420,3126261
0,228;0,567;0,807;0,826;0,58;0,313;0,224;0,227;0,248;0,118;0,175;0,175;354,381008;352,4628806;353,4925491;353,5801856;352,7463246;350,5412041;345,5043445;331,5035093;368,869446;367,365902;367,8191694;367,868776;367,5281528;366,6099801;364,6237339;363,520768;385,5937447;383,8545417;384,2432938;384,3084421;384,1192552;383,585293;382,6149292;371,8905436;365,3792514;365,5946611;365,4021678;365,3648222;365,2809308;365,2469473;364,5522545;353,6103249;358,1455496;357,8217839;357,8329959;357,8408077;357,8471531;357,8509235;357,5600127;352,6816815;403,4557854;402,1041408;402,40631;402,6217679;402,5673821;402,4309511;401,730736;394,7400415;375,6629143;374,3969927;374,8482396;375,0108125;374,8345356;374,3085652;373,0862219;364,7073327;343,7671384;342,3911557;343,6334861;343,7282811;343,4358236;342,5266948;339,8803974;336,8082328;323,1710507;320,7862205;324,3472052;323,6665949;322,3951615;320,6167941;319,0723414;313,1385633;322,7158464;322,5352685;323,0039158;322,6956178;322,1996584;321,3964229;319,711665;313,8884724
0,348;0,168;0,03;0,549;0,27;0,277;0,136;0,229;0,389;0,232;0,476;0,319;333,4342013;332,6445988;333,4278838;333,553518;333,0298775;331,5980144;328,1157262;318,7244781;337,2274646;336,7925331;337,004734;337,0276251;336,8936282;336,5027974;335,5305638;334,036964;366,418494;364,8419099;365,2255918;365,2621723;365,0102706;364,3928861;363,5245926;354,9273983;352,6197548;352,6868925;352,3046672;352,0037162;351,5011475;351,1401126;350,4539437;341,3245392;368,4797792;369,3283115;368,8960746;368,6958;368,546177;368,6253984;368,2927274;363,8843202;484,8132059;482,7597515;482,8871412;482,9807909;483,119158;483,3312724;481,7780229;465,8628514;479,3028891;477,3561772;477,5854609;477,677976;477,6554175;477,4259528;475,2493413;455,937043;452,7111531;451,4266256;452,492021;452,7031835;452,3234707;450,6527382;444,1901497;429,4605555;383,8866842;390,572082;391,9835088;390,6688044;388,1202671;384,2059608;380,2106689;354,241029;382,3627337;383,3632604;383,6294844;383,3514795;382,5017925;380,6890274;375,6704353;359,6736015
0,566;0,914;0,375;0,525;0,563;0,314;0,337;0,61;0,645;0,535;0,521;0,246;326,2810321;325,2733987;325,9880193;326,154286;325,7814009;324,6346915;321,81306;313,9528129;349,5191809;347,9239183;348,5477994;348,6912313;348,3741997;347,4134516;345,5595721;347,1763469;373,5405326;371,5892395;372,1194319;372,2338752;371,9896748;371,3258016;370,3930958;360,5357546;381,4238762;379,9304918;379,5873969;379,1756805;377,9181738;376,9313608;376,3523526;366,3041079;461,9060368;461,1841938;460,7251485;460,4876122;460,4463308;460,7340351;459,5428588;445,3253366;588,9003738;584,4348797;584,964119;585,2685858;585,4128038;585,5345942;582,1109343;554,6770218;570,7896443;563,5039143;564,9612159;565,6243029;565,1065713;563,3513622;558,4034379;522,5547756;432,9038866;429,2589205;432,0011086;432,3616674;431,6701678;429,2990716;421,7501354;410,7134956;365,1104098;361,0216222;367,3617715;365,7812418;362,3265315;357,7772548;354,2873022;342,5130511;352,4062317;352,5374035;353,2622546;352,7982786;351,9133248;350,4226864;346,9131656;335,4890465
0,441;0,722;0,423;0,746;0,834;0,932;0,696;0,787;0,862;0,877;0,759;0,754;353,2263423;352,0487713;353,0191172;353,1334704;352,4404334;350,5050063;345,6363729;332,1647843;395,8462975;393,3107557;394,027489;394,1163211;393,5337435;392,0272891;389,0436899;389,2603785;517,7462002;508,6435827;509,9491139;510,0631345;509,0434753;506,5714104;503,712805;472,0533247;477,3627805;475,5309081;475,3660796;475,1243209;474,1722785;473,3129513;470,5638165;443,2408905;517,8676795;516,5543374;516,1730623;516,0155413;515,9703121;516,1988032;513,9290895;492,1584873;702,1836352;696,9161563;697,0746838;697,1344823;697,4416637;697,9572326;690,7486612;643,8031208;723,4283447;715,4355986;716,14667;716,5114728;716,1216069;714,6668399;705,2182712;646,2671814;566,8504955;564,1772363;566,4241092;566,6768153;565,9332402;563,1475162;551,5345936;523,0592039;472,1445034;481,5054611;488,1493453;485,7708079;480,5061077;472,0496784;461,1932524;397,2867841;474,4272314;475,6846847;476,89239;476,100522;473,6817808;469,085277;457,6631207;422,9015157
